39,work_class,education,education_yrs,marital_status,occupation,relationship,ethnicity,gender,capital_gain,capital_lost,hours_week,country,salary
43, Self-emp-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,45277
62, Local-gov, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States,44380
60, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, China,70905
67, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States,40425
19, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,30, United-States,44538
55, ?, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,45902
48, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States,133906
19, State-gov, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States,36732
19, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,34897
43, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,24598
31, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,90, United-States,46967
65, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States,47905
32, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,36512
36, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,189493
41, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,21069
33, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3908,0,40, United-States,19320
72, ?, 10th,6, Divorced, ?, Not-in-family, White, Male,0,0,12, United-States,29577
34, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States,98846
27, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,38843
75, Self-emp-inc, 11th,7, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,48312
39, ?, 10th,6, Widowed, ?, Unmarried, White, Female,0,0,15, United-States,38892
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States,125708
47, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,46122
31, Private, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,29866
40, Private, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,58404
48, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States,20271
36, Local-gov, Bachelors,13, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States,34698
18, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,34750
33, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,23788
34, Private, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,42899
51, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,48, United-States,237113
39, State-gov, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,22919
20, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,36425
67, Local-gov, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States,48967
42, Private, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States,37598
59, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,18176
31, Local-gov, HS-grad,9, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States,34876
19, Private, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,2036,0,30, United-States,24218
47, Private, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States,32630
68, Private, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,27932
30, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,33675
34, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States,20300
49, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,40699
38, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,69324
60, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States,182452
51, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, ?,111753
24, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,36502
18, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Female,0,1602,35, United-States,45284
24, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,37776
21, Private, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,29134
48, Local-gov, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Female,0,1848,40, United-States,141454
52, Local-gov, 9th,5, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,49153
48, Private, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,34851
40, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,66, United-States,254999
29, ?, 11th,7, Divorced, ?, Not-in-family, White, Female,3418,0,48, United-States,49029
20, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States,40791
31, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States,34669
30, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,30988
30, Private, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, ?,26084
51, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,32232
29, Private, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,37354
56, Self-emp-not-inc, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,16, United-States,26958
46, Private, Bachelors,13, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States,32210
41, Private, Some-college,10, Separated, Prof-specialty, Own-child, White, Female,0,3900,40, United-States,29709
29, Private, 5th-6th,3, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador,36372
48, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,30, South,42077
34, Self-emp-inc, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,39435
42, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,19977
25, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,30, Columbia,41507
47, Private, 11th,7, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,42100
23, Private, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,18376
43, Local-gov, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,22, United-States,43895
19, Local-gov, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States,20814
22, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,39708
40, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,70, United-States,38130
41, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia,39688
71, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2392,60, United-States,158416
42, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,43614
31, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,47, United-States,27221
69, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,32, United-States,32066
58, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,39712
36, Private, 11th,7, Widowed, Other-service, Unmarried, Black, Female,0,0,12, United-States,41418
31, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States,33567
20, ?, Some-college,10, Never-married, ?, Own-child, Other, Female,594,0,35, United-States,43264
41, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,43052
35, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,49300
62, ?, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,31716
28, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,21671
27, Private, 12th,8, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,55, United-States,32312
17, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Canada,31711
35, Self-emp-not-inc, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,55553
45, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,99, United-States,24818
44, Private, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,25430
27, Private, Assoc-voc,11, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines,49375
51, Private, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,19305
49, Private, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,45, United-States,45978
64, Self-emp-not-inc, 10th,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States,90103
54, Self-emp-not-inc, 7th-8th,4, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, Cuba,27706
43, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico,27062
32, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,35, United-States,36082
36, Private, Assoc-acdm,12, Never-married, Sales, Not-in-family, Black, Male,10520,0,43, United-States,77658
26, Self-emp-not-inc, HS-grad,9, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,50, United-States,195178
37, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,219558
38, Private, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,44429
26, Private, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,19588
50, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,50, United-States,218399
47, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,298428
42, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,46184
66, Local-gov, HS-grad,9, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States,23661
43, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,32, United-States,49911
37, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,290194
37, Private, 10th,6, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, United-States,48616
25, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,47044
29, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,55891
63, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,125857
50, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States,287083
42, State-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States,49631
32, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,40862
42, State-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,224912
41, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,38901
25, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,3325,0,40, United-States,18879
65, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,18303
32, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,28374
32, Private, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,10, United-States,45115
24, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,22845
51, Federal-gov, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,24078
67, ?, 10th,6, Never-married, ?, Not-in-family, Black, Female,0,0,35, United-States,35519
28, Private, 11th,7, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,35, United-States,18564
32, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,136678
77, Private, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,25101
47, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States,24147
26, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,41859
20, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,40830
57, State-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States,128777
40, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,26070
50, Private, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,232354
19, Private, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, Mexico,41108
54, Federal-gov, 12th,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,44957
51, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,156843
51, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,191793
38, State-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,7688,0,40, United-States,191902
68, ?, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States,28341
17, Private, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,40536
