39,Real,Predicted,Set,residuos
31,36890,71606.3838253431,Train,-34716.3838253431
34,29775,82448.1115270628,Train,-52673.11152706281
56,255771,89589.4872888581,Train,166181.5127111419
26,33700,83325.83411547582,Train,-49625.83411547582
34,34350,42955.411476253,Train,-8605.411476253
28,24634,101247.57116922097,Train,-76613.57116922097
34,40131,79194.98673055481,Train,-39063.98673055481
48,93970,76696.78228886744,Train,17273.217711132558
28,223675,70034.4376149704,Train,153640.5623850296
29,48152,39402.02647354112,Train,8749.973526458882
32,29902,36419.53142486404,Train,-6517.5314248640425
27,35563,25849.172108386323,Train,9713.827891613677
24,28535,54544.09079194945,Train,-26009.09079194945
46,241245,136019.0994838413,Train,105225.9005161587
27,47243,26048.241881697846,Train,21194.758118302154
22,37717,31218.253902636963,Train,6498.746097363037
51,101116,119885.64866094064,Train,-18769.648660940642
71,37347,41505.44192600877,Train,-4158.441926008767
41,44651,71005.40275614872,Train,-26354.402756148716
63,298091,139825.79072006635,Train,158265.20927993365
31,43916,27840.03353159214,Train,16075.96646840786
37,47877,81191.16006004828,Train,-33314.16006004828
37,33794,62028.746360605735,Train,-28234.746360605735
38,46750,76137.56753168155,Train,-29387.567531681547
39,30938,30759.28664763461,Train,178.71335236539016
46,227132,102219.08618223095,Train,124912.91381776905
21,44088,39385.940515709764,Train,4702.059484290236
52,133554,120713.68408368793,Train,12840.315916312073
33,59007,126004.9418988381,Train,-66997.9418988381
45,33450,85357.84685260733,Train,-51907.84685260733
64,42762,81062.0146452114,Train,-38300.0146452114
36,39953,86874.3495342247,Train,-46921.349534224704
37,133569,121093.67372590923,Train,12475.326274090767
45,25203,120559.29730953439,Train,-95356.29730953439
37,45490,33351.15849122069,Train,12138.841508779311
39,87849,100430.28142489301,Train,-12581.281424893008
27,27819,29049.89061493148,Train,-1230.890614931479
42,32135,71683.32747236683,Train,-39548.32747236683
43,23177,76540.97653342067,Train,-53363.976533420675
45,175377,137726.0923068755,Train,37650.90769312449
46,38515,78629.58835313434,Train,-40114.58835313434
24,44378,76621.3109268381,Train,-32243.310926838094
35,217703,100081.58051673158,Train,117621.41948326842
39,197958,120066.74634886492,Train,77891.25365113508
52,49709,39449.813757291195,Train,10259.186242708805
42,45765,38149.617765727395,Train,7615.382234272605
51,30121,103414.79288710872,Train,-73293.79288710872
48,38293,32663.718497580987,Train,5629.281502419013
42,49681,52494.01703486382,Train,-2813.0170348638203
36,172181,125974.20303660989,Train,46206.79696339011
56,229868,80805.1131089644,Train,149062.8868910356
44,43700,117181.32668472952,Train,-73481.32668472952
17,47932,35072.92667296326,Train,12859.073327036742
47,29392,81417.55123561362,Train,-52025.55123561362
28,32883,120325.98920467019,Train,-87442.98920467019
39,246386,82637.07092494745,Train,163748.92907505255
50,22466,100713.74462467781,Train,-78247.74462467781
50,238191,78792.14584231903,Train,159398.85415768097
44,48528,66572.53594259493,Train,-18044.53594259493
45,49639,99780.51220522096,Train,-50141.51220522096
33,41732,120340.30760463423,Train,-78608.30760463423
24,24669,37377.29579460832,Train,-12708.295794608319
32,23292,38060.77538947433,Train,-14768.77538947433
41,31072,34687.01785339403,Train,-3615.017853394027
48,49548,33302.264645434996,Train,16245.735354565004
36,18058,122075.79999115175,Train,-104017.79999115175
60,46059,80910.07502945102,Train,-34851.07502945102
34,34500,61233.478452772855,Train,-26733.478452772855
61,26743,30663.397081595867,Train,-3920.3970815958673
29,31211,44903.6906709326,Train,-13692.6906709326
41,35923,86095.5038889214,Train,-50172.503888921405
34,18211,44078.59511318722,Train,-25867.59511318722
30,29594,81602.04398753605,Train,-52008.043987536046
48,226136,123335.50853765104,Train,102800.49146234896
24,19060,81531.62126397295,Train,-62471.62126397295
38,23445,26300.145602041448,Train,-2855.145602041448
74,216970,82272.16829215016,Train,134697.83170784984
36,49134,78688.46576242142,Train,-29554.465762421416
44,39726,50618.46840806986,Train,-10892.468408069857
37,146956,121714.22430496902,Train,25241.775695030985
27,26375,49202.97911681465,Train,-22827.979116814648
31,159045,81588.6187781163,Train,77456.3812218837
46,19126,87796.42082961732,Train,-68670.42082961732
30,43559,35285.53392545363,Train,8273.46607454637
34,39576,73579.17348566263,Train,-34003.17348566263
61,20526,79394.11559847358,Train,-58868.11559847358
57,21749,75024.47385180328,Train,-53275.47385180328
39,29857,135005.31637921563,Train,-105148.31637921563
63,41175,96311.62949448595,Train,-55136.629494485955
41,171235,121296.95434584847,Train,49938.04565415153
51,128140,91798.39430543958,Train,36341.60569456042
28,22609,53869.1412140989,Train,-31260.141214098898
31,33718,69020.02112972568,Train,-35302.021129725676
45,30675,35438.73266482353,Train,-4763.732664823532
31,36573,65297.05882465515,Train,-28724.05882465515
35,109017,120860.365621045,Train,-11843.365621044999
23,35020,61490.688365995964,Train,-26470.688365995964
19,41649,38724.31431481458,Train,2924.6856851854172
25,38679,75387.4281247521,Train,-36708.4281247521
59,28194,31935.563270312647,Train,-3741.5632703126466
30,34148,92143.90870372675,Train,-57995.908703726745
25,33173,67004.83125882258,Train,-33831.83125882258
32,86280,120860.365621045,Train,-34580.365621045
35,37611,68319.30084328353,Train,-30708.300843283534
56,295866,116350.65832227579,Train,179515.3416777242
24,48632,31646.872645338786,Train,16985.127354661214
34,145076,117649.56198398987,Train,27426.43801601013
32,48949,100326.98574468138,Train,-51377.985744681384
50,294919,125390.93277444938,Train,169528.06722555062
28,48438,80423.47553880922,Train,-31985.475538809216
19,24309,22381.57207381518,Train,1927.4279261848205
43,37527,82271.39968269021,Train,-44744.399682690215
51,24341,37063.91234261764,Train,-12722.912342617637
64,43286,42867.557833472594,Train,418.4421665274058
18,27575,39405.372268546496,Train,-11830.372268546496
20,42646,37315.34989503653,Train,5330.650104963468
42,22040,70034.4376149704,Train,-47994.437614970404
50,218751,81500.33831311061,Train,137250.6616868894
63,40493,78170.96374881164,Train,-37677.96374881164
39,34586,39098.55927014516,Train,-4512.559270145161
34,35444,9680.196320045427,Train,25763.803679954573
26,28611,28764.483009723124,Train,-153.48300972312427
27,36085,65108.792681520106,Train,-29023.792681520106
32,33405,79350.17756725344,Train,-45945.17756725344
60,42830,47704.80238805301,Train,-4874.802388053009
47,264251,93307.48768191879,Train,170943.51231808122
38,116386,112058.32329140426,Train,4327.67670859574
75,39990,13065.235008791373,Train,26924.764991208627
33,37854,39117.703792601205,Train,-1263.7037926012054
40,20923,22659.307226254652,Train,-1736.307226254652
52,19149,60132.614006556876,Train,-40983.614006556876
25,212732,120325.98920467019,Train,92406.01079532981
44,30402,41583.981526984615,Train,-11181.981526984615
38,287351,125827.52149925282,Train,161523.47850074718
18,30784,35785.82031240473,Train,-5001.820312404729
59,46486,38962.33255845399,Train,7523.6674415460075
26,39351,39465.29609151263,Train,-114.29609151263139
48,46050,77329.4364837588,Train,-31279.436483758793
52,244034,79781.81047749135,Train,164252.18952250865
27,24766,61534.472233696426,Train,-36768.472233696426
70,26246,85719.46277682457,Train,-59473.46277682457
61,20342,66028.07021380225,Train,-45686.070213802246
44,46345,33446.508990837276,Train,12898.491009162724
49,47365,79928.49201484842,Train,-32563.492014848423
67,26923,75978.48170035922,Train,-49055.48170035922
23,29145,20974.01820783342,Train,8170.981792166582
33,49366,34114.12480877336,Train,15251.875191226638
43,40146,18267.271989223547,Train,21878.728010776453
73,38885,127091.84971514528,Train,-88206.84971514528
30,213646,99614.96430700316,Train,114031.03569299684
43,45485,80319.63053837525,Train,-34834.63053837525
33,38452,88575.26647492062,Train,-50123.266474920616
54,38916,94693.40204520318,Train,-55777.402045203184
48,146755,81067.58907831731,Train,65687.41092168269
40,23542,46665.75687181085,Train,-23123.756871810852
42,144964,124224.39225012832,Train,20739.607749871677
40,26262,139630.28986751064,Train,-113368.28986751064
28,36485,104816.90286955981,Train,-68331.90286955981
31,43106,86289.6819870502,Train,-43183.68198705019
29,240740,124427.67287006756,Train,116312.32712993244
58,46273,117408.99648484236,Train,-71135.99648484236
35,37057,31197.773497970702,Train,5859.226502029298
48,44554,33228.64944513816,Train,11325.350554861841
49,31133,123151.09427857253,Train,-92018.09427857253
37,29309,25272.128922634103,Train,4036.871077365897
67,35161,93526.86152088213,Train,-58365.86152088213
57,23152,84191.30632828627,Train,-61039.30632828627
50,42087,74836.46403657364,Train,-32749.46403657364
33,43970,33787.9811613745,Train,10182.018838625503
37,83621,103685.43376892775,Train,-20064.433768927745
23,27360,40687.30559616476,Train,-13327.305596164762
30,47288,78614.08957051687,Train,-31326.089570516866
29,22028,80626.75615874847,Train,-58598.75615874847
27,42466,34780.31376420101,Train,7685.6862357989885
17,18009,35081.46709176208,Train,-17072.467091762082
22,29603,63721.67974092657,Train,-34118.67974092657
35,20481,29487.718421402147,Train,-9006.718421402147
34,45569,59004.27928481037,Train,-13435.27928481037
43,38424,33032.01594343629,Train,5391.984056563713
32,40382,109095.0555262503,Train,-68713.0555262503
31,30025,50091.444336367116,Train,-20066.444336367116
34,51453,84055.78591499344,Train,-32602.785914993437
35,46830,115578.19743560502,Train,-68748.19743560502
19,46241,45431.71817498443,Train,809.2818250155688
26,46546,97748.49946808946,Train,-51202.49946808946
18,25965,35408.32506043686,Train,-9443.325060436859
34,18117,43930.419575547625,Train,-25813.419575547625
23,36953,35885.1550084892,Train,1067.8449915107994
59,38937,80037.69058370391,Train,-41100.69058370391
40,279016,105055.25491318805,Train,173960.74508681195
45,49150,21207.326312697638,Train,27942.673687302362
32,32191,28677.059614670095,Train,3513.9403853299045
28,19617,32138.220501571093,Train,-12521.220501571093
22,23254,33406.2004184351,Train,-10152.200418435103
53,25934,73089.5350378567,Train,-47155.535037856695
49,136909,131768.355562968,Train,5140.644437031995
67,70389,79929.57454218378,Train,-9540.574542183778
22,32400,22483.570407090127,Train,9916.429592909873
38,43884,25906.28960016893,Train,17977.71039983107
55,48882,66869.39458618716,Train,-17987.39458618716
47,45098,56432.080398923914,Train,-11334.080398923914
51,69441,104376.5623258303,Train,-34935.562325830295
49,38050,45708.30757675762,Train,-7658.307576757623
21,19491,35179.25478333347,Train,-15688.254783333468
33,47807,83187.08800339221,Train,-35380.088003392215
34,44621,27545.7516588481,Train,17075.2483411519
22,32289,31218.253902636963,Train,1070.7460973630368
45,158485,85357.84685260733,Train,73127.15314739267
48,38224,26069.90244652908,Train,12154.097553470921
43,26281,45283.68031315388,Train,-19002.680313153884
32,188951,120860.365621045,Train,68090.634378955
51,39436,116607.79619454232,Train,-77171.79619454232
38,141516,146298.11606687546,Train,-4782.11606687546
29,19720,29712.647599778677,Train,-9992.647599778677
33,44606,38690.51785628646,Train,5915.48214371354
33,148976,97609.75335600585,Train,51366.24664399415
38,20283,82026.60478793373,Train,-61743.60478793373
21,20179,64063.128665481316,Train,-43884.128665481316
26,45060,83325.83411547582,Train,-38265.83411547582
43,22582,85707.80900990365,Train,-63125.80900990365
28,30945,85124.53874774312,Train,-54179.53874774312
64,18912,120325.98920467019,Train,-101413.98920467019
64,272842,114937.81073314177,Train,157904.18926685821
40,43562,41199.62454377279,Train,2362.375456227208
33,32449,27738.487700786944,Train,4710.512299213056
46,93796,94910.6169310433,Train,-1114.6169310433033
30,48826,79461.87580512,Train,-30635.87580512
28,37321,67116.83942021978,Train,-29795.83942021978
38,19305,74042.36559739686,Train,-54737.365597396856
48,118065,61352.15577147016,Train,56712.84422852984
41,25365,86095.5038889214,Train,-60730.503888921405
59,39183,27893.89800590527,Train,11289.10199409473
40,22153,100014.53168738839,Train,-77861.53168738839
30,29694,27550.48655254684,Train,2143.5134474531587
31,22560,38691.54221240657,Train,-16131.542212406574
44,38597,117075.31639864115,Train,-78478.31639864115
48,42967,71807.51467264356,Train,-28840.514672643563
33,31723,38586.089499534275,Train,-6863.089499534275
33,34840,71453.83109715168,Train,-36613.83109715168
40,26961,27695.704857676945,Train,-734.7048576769448
22,24936,29199.514686058807,Train,-4263.514686058807
28,42942,50136.27766973177,Train,-7194.277669731768
50,42171,125390.93277444938,Train,-83219.93277444938
53,22447,44891.237217018635,Train,-22444.237217018635
33,25032,78873.3438136763,Train,-53841.3438136763
50,24664,38827.94526602674,Train,-14163.945266026742
34,32968,15407.57962023923,Train,17560.42037976077
35,61894,96508.9279589133,Train,-34614.92795891329
25,18254,120325.98920467019,Train,-102071.98920467019
21,22513,20102.475978657494,Train,2410.524021342506
23,35579,79768.0525321439,Train,-44189.052532143905
56,24279,76491.36891924849,Train,-52212.36891924849
48,204089,117884.82637558557,Train,86204.17362441443
32,45231,27387.427237086937,Train,17843.572762913063
41,127956,102281.04000093637,Train,25674.959999063634
49,96010,80270.73669258956,Train,15739.263307410438
41,24151,40417.44100266355,Train,-16266.441002663552
42,46853,64592.95994305005,Train,-17739.959943050053
53,147755,135159.70315336916,Train,12595.296846630838
32,93432,41475.03862993544,Train,51956.96137006456
21,45254,27371.861314340073,Train,17882.138685659927
63,46254,78170.96374881164,Train,-31916.963748811642
36,45314,120241.50085561047,Train,-74927.50085561047
45,121993,137726.0923068755,Train,-15733.092306875507
23,23962,80348.79840286395,Train,-56386.79840286395
37,27509,20686.125803239214,Train,6822.874196760786
48,266094,85843.32942319647,Train,180250.67057680353
38,23661,88390.5300231858,Train,-64729.5300231858
65,18631,61690.927032211446,Train,-43059.927032211446
62,49046,44525.2128023387,Train,4520.787197661302
41,74446,119807.1789197782,Train,-45361.178919778205
48,126738,100265.9947758101,Train,26472.005224189896
35,21535,85658.91516411796,Train,-64123.91516411796
48,73046,81142.26621426258,Train,-8096.266214262578
34,21988,29469.974087425384,Train,-7481.974087425384
18,18229,23062.630027547093,Train,-4833.630027547093
31,42065,29842.5882575788,Train,12222.411742421202
25,32357,27246.479222806214,Train,5110.520777193786
24,46856,80875.75135647146,Train,-34019.75135647146
47,36699,68853.67725965836,Train,-32154.67725965836
24,38091,33815.974941612265,Train,4275.025058387735
34,48289,60925.195765854696,Train,-12636.195765854696
30,35060,65546.95536195318,Train,-30486.95536195318
56,41615,121394.74203741984,Train,-79779.74203741984
28,49070,41523.446181209125,Train,7546.553818790875
64,46390,79394.11559847358,Train,-33004.11559847358
28,39538,103034.92609927163,Train,-63496.92609927163
17,40312,35081.46709176208,Train,5230.532908237918
19,47013,22381.57207381518,Train,24631.42792618482
63,37678,46940.45247878944,Train,-9262.45247878944
58,123626,140178.47575079574,Train,-16552.47575079574
33,21855,140943.5119291888,Train,-119088.5119291888
